订单编号,客户ID,客户名称,客户编号,客户省份,销售代表ID,下单日期,预计送货日期,实际送货日期,产品ID,产品名称,数量, 单价 ,金额
SO46055,30076,湖南30076自行车销售有限公司,10-4020-000527,湖南,210,3/30/15,4/11/15,3/31/15,759,长袖运动衫,5,28.8404,144.202
SO46056,29624,辽宁29624自行车销售有限公司,10-4020-000278,辽宁,207,3/30/15,4/11/15,4/10/15,743,山地自行车,38,2039.994,77519.772
SO46056,29624,辽宁29624自行车销售有限公司,10-4020-000278,辽宁,207,3/30/15,4/11/15,4/6/15,745,山地自行车车架,22,818.7,18011.4
SO46056,29624,辽宁29624自行车销售有限公司,10-4020-000278,辽宁,207,3/30/15,4/11/15,4/5/15,752,山地自行车袜子,7,5.7,39.9
SO46056,29624,辽宁29624自行车销售有限公司,10-4020-000278,辽宁,207,3/30/15,4/11/15,4/14/15,758,运动头盔,16,20.1865,322.984
SO46056,29624,辽宁29624自行车销售有限公司,10-4020-000278,辽宁,207,3/30/15,4/11/15,4/8/15,759,长袖运动衫,3,28.8404,86.5212
SO46057,29703,宁夏29703自行车销售有限公司,10-4020-000078,宁夏,213,3/30/15,4/11/15,4/13/15,709,公路自行车,88,2146.962,188932.656
SO46057,29703,宁夏29703自行车销售有限公司,10-4020-000078,宁夏,213,3/30/15,4/11/15,4/11/15,711,公路自行车车架,17,356.898,6067.266
SO46057,29703,宁夏29703自行车销售有限公司,10-4020-000078,宁夏,213,3/30/15,4/11/15,4/7/15,731,帽子,6,5.1865,31.119
SO46057,29703,宁夏29703自行车销售有限公司,10-4020-000078,宁夏,213,3/30/15,4/11/15,4/3/15,758,运动头盔,12,20.1865,242.238
SO46057,29703,宁夏29703自行车销售有限公司,10-4020-000078,宁夏,213,3/30/15,4/11/15,4/11/15,759,长袖运动衫,5,28.8404,144.202
SO46058,30100,北京30100自行车销售有限公司,10-4020-000240,北京,205,3/30/15,4/11/15,4/7/15,709,公路自行车,30,2146.962,64408.86
SO46058,30100,北京30100自行车销售有限公司,10-4020-000240,北京,205,3/30/15,4/11/15,4/5/15,711,公路自行车车架,9,356.898,3212.082
SO46058,30100,北京30100自行车销售有限公司,10-4020-000240,北京,205,3/30/15,4/11/15,4/10/15,731,帽子,3,5.1865,15.5595
SO46058,30100,北京30100自行车销售有限公司,10-4020-000240,北京,205,3/30/15,4/11/15,4/12/15,758,运动头盔,10,20.1865,201.865
SO46058,30100,北京30100自行车销售有限公司,10-4020-000240,北京,205,3/30/15,4/11/15,4/6/15,759,长袖运动衫,4,28.8404,115.3616
SO46059,30091,安徽30091自行车销售有限公司,10-4020-000270,安徽,201,3/30/15,4/11/15,4/7/15,709,公路自行车,29,2146.962,62261.898
SO46059,30091,安徽30091自行车销售有限公司,10-4020-000270,安徽,201,3/30/15,4/11/15,4/2/15,711,公路自行车车架,4,183.9382,735.7528
SO46060,29925,吉林29925自行车销售有限公司,10-4020-000073,吉林,207,3/30/15,4/11/15,4/6/15,731,帽子,2,5.1865,10.373
SO46060,29925,吉林29925自行车销售有限公司,10-4020-000073,吉林,207,3/30/15,4/11/15,4/7/15,743,山地自行车,20,2039.994,40799.88
SO46060,29925,吉林29925自行车销售有限公司,10-4020-000073,吉林,207,3/30/15,4/11/15,4/2/15,745,山地自行车车架,6,818.7,4912.2
SO46060,29925,吉林29925自行车销售有限公司,10-4020-000073,吉林,207,3/30/15,4/11/15,4/14/15,752,山地自行车袜子,18,5.225,94.05
SO46060,29925,吉林29925自行车销售有限公司,10-4020-000073,吉林,207,3/30/15,4/11/15,4/11/15,758,运动头盔,6,20.1865,121.119
SO46060,29925,吉林29925自行车销售有限公司,10-4020-000073,吉林,207,3/30/15,4/11/15,4/6/15,759,长袖运动衫,7,28.8404,201.8828
SO46061,29664,湖南29664自行车销售有限公司,10-4020-000144,湖南,210,3/30/15,4/11/15,4/12/15,743,山地自行车,7,2039.994,14279.958
SO46062,29510,广东29510自行车销售有限公司,10-4020-000569,广东,212,3/30/15,4/11/15,4/8/15,709,公路自行车,51,2146.962,109495.062
SO46062,29510,广东29510自行车销售有限公司,10-4020-000569,广东,212,3/30/15,4/11/15,4/10/15,711,公路自行车车架,7,356.898,2498.286
SO46062,29510,广东29510自行车销售有限公司,10-4020-000569,广东,212,3/30/15,4/11/15,4/11/15,731,帽子,14,5.0136,70.1904
SO46062,29510,广东29510自行车销售有限公司,10-4020-000569,广东,212,3/30/15,4/11/15,4/14/15,758,运动头盔,16,20.1865,322.984
SO46062,29510,广东29510自行车销售有限公司,10-4020-000569,广东,212,3/30/15,4/11/15,4/14/15,759,长袖运动衫,14,28.8404,403.7656
SO46063,30010,内蒙古30010自行车销售有限公司,10-4020-000534,内蒙古,208,3/30/15,4/11/15,4/3/15,709,公路自行车,1,874.794,874.794
SO46064,29789,广东29789自行车销售有限公司,10-4020-000336,广东,212,3/30/15,4/11/15,4/13/15,709,公路自行车,33,2146.962,70849.746
SO46064,29789,广东29789自行车销售有限公司,10-4020-000336,广东,212,3/30/15,4/11/15,4/11/15,711,公路自行车车架,2,183.9382,367.8764
SO46065,29558,四川29558自行车销售有限公司,10-4020-000335,四川,214,3/30/15,4/11/15,4/13/15,743,山地自行车,6,2039.994,12239.964
SO46066,30111,天津30111自行车销售有限公司,10-4020-000346,天津,208,3/30/15,4/11/15,4/14/15,743,山地自行车,47,2039.994,95879.718
SO46066,30111,天津30111自行车销售有限公司,10-4020-000346,天津,208,3/30/15,4/11/15,4/6/15,745,山地自行车车架,6,818.7,4912.2
SO46066,30111,天津30111自行车销售有限公司,10-4020-000346,天津,208,3/30/15,4/11/15,4/3/15,752,山地自行车袜子,6,5.7,34.2
SO46067,29861,安徽29861自行车销售有限公司,10-4020-000623,安徽,201,3/30/15,4/11/15,4/7/15,731,帽子,4,5.1865,20.746
SO46067,29861,安徽29861自行车销售有限公司,10-4020-000623,安徽,201,3/30/15,4/11/15,4/2/15,743,山地自行车,44,2039.994,89759.736
SO46067,29861,安徽29861自行车销售有限公司,10-4020-000623,安徽,201,3/30/15,4/11/15,4/6/15,745,山地自行车车架,15,818.7,12280.5
SO46067,29861,安徽29861自行车销售有限公司,10-4020-000623,安徽,201,3/30/15,4/11/15,4/6/15,752,山地自行车袜子,5,5.7,28.5
SO46067,29861,安徽29861自行车销售有限公司,10-4020-000623,安徽,201,3/30/15,4/11/15,4/7/15,758,运动头盔,17,20.1865,343.1705
SO46067,29861,安徽29861自行车销售有限公司,10-4020-000623,安徽,201,3/30/15,4/11/15,4/4/15,759,长袖运动衫,30,28.8404,865.212
SO46068,29724,广东29724自行车销售有限公司,10-4020-000684,广东,212,3/30/15,4/11/15,4/12/15,709,公路自行车,33,2146.962,70849.746
SO46068,29724,广东29724自行车销售有限公司,10-4020-000684,广东,212,3/30/15,4/11/15,4/10/15,711,公路自行车车架,3,183.9382,551.8146
SO46069,29757,重庆29757自行车销售有限公司,10-4020-000492,重庆,214,3/30/15,4/11/15,4/1/15,731,帽子,2,5.1865,10.373
SO46069,29757,重庆29757自行车销售有限公司,10-4020-000492,重庆,214,3/30/15,4/11/15,4/1/15,743,山地自行车,4,2039.994,8159.976
SO46069,29757,重庆29757自行车销售有限公司,10-4020-000492,重庆,214,3/30/15,4/11/15,4/10/15,752,山地自行车袜子,6,5.7,34.2
SO46069,29757,重庆29757自行车销售有限公司,10-4020-000492,重庆,214,3/30/15,4/11/15,4/14/15,759,长袖运动衫,2,28.8404,57.6808
SO46070,29493,四川29493自行车销售有限公司,10-4020-000548,四川,214,3/30/15,4/11/15,4/12/15,711,公路自行车车架,1,758.0759,758.0759
SO46071,29698,江苏29698自行车销售有限公司,10-4020-000317,江苏,201,3/30/15,4/11/15,4/1/15,709,公路自行车,22,2146.962,47233.164
SO46071,29698,江苏29698自行车销售有限公司,10-4020-000317,江苏,201,3/30/15,4/11/15,4/4/15,711,公路自行车车架,11,758.0759,8338.8349
SO46071,29698,江苏29698自行车销售有限公司,10-4020-000317,江苏,201,3/30/15,4/11/15,4/5/15,731,帽子,1,5.1865,5.1865
SO46071,29698,江苏29698自行车销售有限公司,10-4020-000317,江苏,201,3/30/15,4/11/15,4/8/15,758,运动头盔,5,20.1865,100.9325
SO46071,29698,江苏29698自行车销售有限公司,10-4020-000317,江苏,201,3/30/15,4/11/15,4/4/15,759,长袖运动衫,12,28.8404,346.0848
SO46072,29515,陕西29515自行车销售有限公司,10-4020-000354,陕西,213,3/30/15,4/11/15,4/3/15,743,山地自行车,28,2039.994,57119.832
SO46072,29515,陕西29515自行车销售有限公司,10-4020-000354,陕西,213,3/30/15,4/11/15,4/11/15,745,山地自行车车架,11,818.7,9005.7
SO46072,29515,陕西29515自行车销售有限公司,10-4020-000354,陕西,213,3/30/15,4/11/15,4/8/15,752,山地自行车袜子,2,5.7,11.4
SO46073,29830,云南29830自行车销售有限公司,10-4020-000661,云南,214,3/30/15,4/11/15,3/31/15,745,山地自行车车架,1,714.7043,714.7043
SO46074,29794,河北29794自行车销售有限公司,10-4020-000136,河北,208,3/30/15,4/11/15,4/4/15,709,公路自行车,21,874.794,18370.674
SO46074,29794,河北29794自行车销售有限公司,10-4020-000136,河北,208,3/30/15,4/11/15,4/7/15,711,公路自行车车架,13,758.0759,9854.9867
SO46075,29905,江苏29905自行车销售有限公司,10-4020-000370,江苏,201,3/30/15,4/11/15,4/11/15,709,公路自行车,2,419.4589,838.9178
SO46076,29716,吉林29716自行车销售有限公司,10-4020-000167,吉林,207,3/30/15,4/11/15,4/5/15,709,公路自行车,55,2146.962,118082.91
SO46076,29716,吉林29716自行车销售有限公司,10-4020-000167,吉林,207,3/30/15,4/11/15,4/13/15,711,公路自行车车架,19,356.898,6781.062
SO46076,29716,吉林29716自行车销售有限公司,10-4020-000167,吉林,207,3/30/15,4/11/15,4/2/15,731,帽子,2,5.1865,10.373
SO46076,29716,吉林29716自行车销售有限公司,10-4020-000167,吉林,207,3/30/15,4/11/15,4/5/15,758,运动头盔,5,20.1865,100.9325
SO46076,29716,吉林29716自行车销售有限公司,10-4020-000167,吉林,207,3/30/15,4/11/15,4/6/15,759,长袖运动衫,3,28.8404,86.5212
SO46077,29742,江苏29742自行车销售有限公司,10-4020-000469,江苏,201,3/30/15,4/11/15,4/3/15,731,帽子,6,5.1865,31.119
SO46077,29742,江苏29742自行车销售有限公司,10-4020-000469,江苏,201,3/30/15,4/11/15,4/11/15,743,山地自行车,17,2039.994,34679.898
SO46077,29742,江苏29742自行车销售有限公司,10-4020-000469,江苏,201,3/30/15,4/11/15,4/12/15,745,山地自行车车架,4,722.5949,2890.3796
SO46077,29742,江苏29742自行车销售有限公司,10-4020-000469,江苏,201,3/30/15,4/11/15,4/3/15,752,山地自行车袜子,6,5.7,34.2
SO46077,29742,江苏29742自行车销售有限公司,10-4020-000469,江苏,201,3/30/15,4/11/15,4/5/15,758,运动头盔,7,20.1865,141.3055
SO46077,29742,江苏29742自行车销售有限公司,10-4020-000469,江苏,201,3/30/15,4/11/15,4/1/15,759,长袖运动衫,4,28.8404,115.3616
SO46078,29583,山东29583自行车销售有限公司,10-4020-000148,山东,206,3/30/15,4/11/15,4/7/15,745,山地自行车车架,2,809.76,1619.52
SO46079,29807,云南29807自行车销售有限公司,10-4020-000029,云南,214,3/30/15,4/11/15,4/6/15,743,山地自行车,3,2024.994,6074.982
SO46079,29807,云南29807自行车销售有限公司,10-4020-000029,云南,214,3/30/15,4/11/15,4/5/15,752,山地自行车袜子,2,5.7,11.4
SO46080,30004,重庆30004自行车销售有限公司,10-4020-000559,重庆,214,3/30/15,4/11/15,4/7/15,743,山地自行车,7,2039.994,14279.958
SO46080,30004,重庆30004自行车销售有限公司,10-4020-000559,重庆,214,3/30/15,4/11/15,3/31/15,759,长袖运动衫,1,28.8404,28.8404
SO46081,29930,吉林29930自行车销售有限公司,10-4020-000058,吉林,207,3/30/15,4/11/15,4/4/15,709,公路自行车,2,419.4589,838.9178
SO46082,29522,辽宁29522自行车销售有限公司,10-4020-000312,辽宁,207,3/30/15,4/11/15,4/8/15,731,帽子,3,5.1865,15.5595
SO46082,29522,辽宁29522自行车销售有限公司,10-4020-000312,辽宁,207,3/30/15,4/11/15,4/9/15,743,山地自行车,22,2039.994,44879.868
SO46082,29522,辽宁29522自行车销售有限公司,10-4020-000312,辽宁,207,3/30/15,4/11/15,4/7/15,745,山地自行车车架,2,722.5949,1445.1898
SO46082,29522,辽宁29522自行车销售有限公司,10-4020-000312,辽宁,207,3/30/15,4/11/15,4/4/15,752,山地自行车袜子,6,5.7,34.2
SO46082,29522,辽宁29522自行车销售有限公司,10-4020-000312,辽宁,207,3/30/15,4/11/15,4/12/15,758,运动头盔,8,20.1865,161.492
SO46082,29522,辽宁29522自行车销售有限公司,10-4020-000312,辽宁,207,3/30/15,4/11/15,4/12/15,759,长袖运动衫,8,28.8404,230.7232
SO46083,29866,辽宁29866自行车销售有限公司,10-4020-000256,辽宁,207,3/30/15,4/11/15,4/2/15,709,公路自行车,26,874.794,22744.644
SO46083,29866,辽宁29866自行车销售有限公司,10-4020-000256,辽宁,207,3/30/15,4/11/15,4/4/15,731,帽子,1,5.1865,5.1865
SO46083,29866,辽宁29866自行车销售有限公司,10-4020-000256,辽宁,207,3/30/15,4/11/15,4/3/15,759,长袖运动衫,3,28.8404,86.5212
SO46084,30022,内蒙古30022自行车销售有限公司,10-4020-000313,内蒙古,208,3/30/15,4/11/15,4/8/15,709,公路自行车,3,874.794,2624.382
SO46085,30012,西藏30012自行车销售有限公司,10-4020-000528,西藏,213,3/30/15,4/11/15,4/2/15,709,公路自行车,6,874.794,5248.764
SO46086,29705,四川29705自行车销售有限公司,10-4020-000084,四川,214,3/30/15,4/11/15,4/2/15,709,公路自行车,49,2146.962,105201.138
SO46086,29705,四川29705自行车销售有限公司,10-4020-000084,四川,214,3/30/15,4/11/15,4/2/15,711,公路自行车车架,26,356.898,9279.348
SO46086,29705,四川29705自行车销售有限公司,10-4020-000084,四川,214,3/30/15,4/11/15,3/31/15,731,帽子,16,4.7543,76.0688
SO46086,29705,四川29705自行车销售有限公司,10-4020-000084,四川,214,3/30/15,4/11/15,4/12/15,758,运动头盔,27,20.1865,545.0355
SO46086,29705,四川29705自行车销售有限公司,10-4020-000084,四川,214,3/30/15,4/11/15,4/6/15,759,长袖运动衫,29,28.8404,836.3716
SO46087,29906,安徽29906自行车销售有限公司,10-4020-000364,安徽,201,3/30/15,4/11/15,4/6/15,709,公路自行车,27,2146.962,57967.974
SO46087,29906,安徽29906自行车销售有限公司,10-4020-000364,安徽,201,3/30/15,4/11/15,4/6/15,711,公路自行车车架,8,183.9382,1471.5056
SO46088,29880,上海29880自行车销售有限公司,10-4020-000422,上海,202,3/30/15,4/11/15,4/8/15,731,帽子,6,5.1865,31.119
SO46088,29880,上海29880自行车销售有限公司,10-4020-000422,上海,202,3/30/15,4/11/15,4/3/15,743,山地自行车,11,2039.994,22439.934
SO46088,29880,上海29880自行车销售有限公司,10-4020-000422,上海,202,3/30/15,4/11/15,4/11/15,752,山地自行车袜子,5,5.7,28.5
SO46088,29880,上海29880自行车销售有限公司,10-4020-000422,上海,202,3/30/15,4/11/15,3/31/15,759,长袖运动衫,2,28.8404,57.6808
SO46089,29901,河北29901自行车销售有限公司,10-4020-000385,河北,208,3/30/15,4/11/15,4/12/15,731,帽子,5,5.1865,25.9325
SO46089,29901,河北29901自行车销售有限公司,10-4020-000385,河北,208,3/30/15,4/11/15,4/1/15,743,山地自行车,36,2039.994,73439.784
SO46089,29901,河北29901自行车销售有限公司,10-4020-000385,河北,208,3/30/15,4/11/15,3/31/15,758,运动头盔,10,20.1865,201.865
SO46089,29901,河北29901自行车销售有限公司,10-4020-000385,河北,208,3/30/15,4/11/15,4/12/15,759,长袖运动衫,8,28.8404,230.7232
SO46090,29507,上海29507自行车销售有限公司,10-4020-000566,上海,202,3/30/15,4/11/15,4/10/15,731,帽子,2,5.1865,10.373
SO46090,29507,上海29507自行车销售有限公司,10-4020-000566,上海,202,3/30/15,4/11/15,4/1/15,743,山地自行车,42,2039.994,85679.748
SO46090,29507,上海29507自行车销售有限公司,10-4020-000566,上海,202,3/30/15,4/11/15,4/6/15,745,山地自行车车架,12,818.7,9824.4
SO46090,29507,上海29507自行车销售有限公司,10-4020-000566,上海,202,3/30/15,4/11/15,4/10/15,752,山地自行车袜子,6,5.7,34.2
SO46090,29507,上海29507自行车销售有限公司,10-4020-000566,上海,202,3/30/15,4/11/15,4/10/15,758,运动头盔,14,20.1865,282.611
SO46090,29507,上海29507自行车销售有限公司,10-4020-000566,上海,202,3/30/15,4/11/15,4/9/15,759,长袖运动衫,8,28.8404,230.7232
SO46091,29846,北京29846自行车销售有限公司,10-4020-000612,北京,205,3/30/15,4/11/15,4/2/15,709,公路自行车,25,2146.962,53674.05
SO46091,29846,北京29846自行车销售有限公司,10-4020-000612,北京,205,3/30/15,4/11/15,4/14/15,711,公路自行车车架,10,356.898,3568.98
SO46092,29588,上海29588自行车销售有限公司,10-4020-000541,上海,202,3/30/15,4/11/15,4/7/15,745,山地自行车车架,1,722.5949,722.5949
SO46093,30095,湖南30095自行车销售有限公司,10-4020-000255,湖南,210,3/30/15,4/11/15,4/9/15,709,公路自行车,28,2146.962,60114.936
SO46093,30095,湖南30095自行车销售有限公司,10-4020-000255,湖南,210,3/30/15,4/11/15,4/4/15,711,公路自行车车架,7,356.898,2498.286
SO46094,29523,湖北29523自行车销售有限公司,10-4020-000309,湖北,203,3/30/15,4/11/15,4/4/15,731,帽子,2,5.1865,10.373
SO46094,29523,湖北29523自行车销售有限公司,10-4020-000309,湖北,203,3/30/15,4/11/15,4/13/15,743,山地自行车,35,2039.994,71399.79
SO46094,29523,湖北29523自行车销售有限公司,10-4020-000309,湖北,203,3/30/15,4/11/15,4/1/15,745,山地自行车车架,4,722.5949,2890.3796
SO46094,29523,湖北29523自行车销售有限公司,10-4020-000309,湖北,203,3/30/15,4/11/15,4/3/15,752,山地自行车袜子,6,5.7,34.2
SO46094,29523,湖北29523自行车销售有限公司,10-4020-000309,湖北,203,3/30/15,4/11/15,4/13/15,758,运动头盔,11,20.1865,222.0515
SO46094,29523,湖北29523自行车销售有限公司,10-4020-000309,湖北,203,3/30/15,4/11/15,4/4/15,759,长袖运动衫,14,28.8404,403.7656
SO46095,29791,河北29791自行车销售有限公司,10-4020-000342,河北,208,3/30/15,4/11/15,4/4/15,709,公路自行车,15,874.794,13121.91
SO46095,29791,河北29791自行车销售有限公司,10-4020-000342,河北,208,3/30/15,4/11/15,4/4/15,711,公路自行车车架,8,183.9382,1471.5056
SO46095,29791,河北29791自行车销售有限公司,10-4020-000342,河北,208,3/30/15,4/11/15,4/4/15,731,帽子,2,5.1865,10.373
SO46095,29791,河北29791自行车销售有限公司,10-4020-000342,河北,208,3/30/15,4/11/15,4/12/15,758,运动头盔,10,20.1865,201.865
SO46095,29791,河北29791自行车销售有限公司,10-4020-000342,河北,208,3/30/15,4/11/15,4/11/15,759,长袖运动衫,8,28.8404,230.7232
SO46096,29785,黑龙江29785自行车销售有限公司,10-4020-000532,黑龙江,207,3/30/15,4/11/15,4/3/15,709,公路自行车,2,419.4589,838.9178
SO46097,29731,江西29731自行车销售有限公司,10-4020-000432,江西,203,3/30/15,4/11/15,4/10/15,711,公路自行车车架,5,758.0759,3790.3795
SO46097,29731,江西29731自行车销售有限公司,10-4020-000432,江西,203,3/30/15,4/11/15,4/7/15,758,运动头盔,2,20.1865,40.373
SO46098,29787,湖南29787自行车销售有限公司,10-4020-000326,湖南,210,3/30/15,4/11/15,4/5/15,743,山地自行车,23,2039.994,46919.862
